product_ingredient_id,ingredient_id,product_id
50084,20040020071431,150
50085,20040020071431,141
50086,20040020071408,150
50087,20040020071408,353
50088,20040020071408,355
50089,20040020071408,142
50090,20040020071408,362
50091,20040020071408,152
50092,20040020071408,428
50093,20040020071408,143
50094,20040020071408,424
50095,20040020071408,140
50096,20040020071408,138
50097,200400150831917,152
50098,200400150831917,150
50099,200400150831917,18
50100,20120019007920,140
50101,20120019007920,142
50102,20120019007920,143
50103,20120019007920,424
50104,20120019007920,355
50105,20120019007920,141
50106,20120019007920,21
50107,20120019007920,138
50108,2018000391597,140
50109,20180003915104,141
50110,20180003915103,424
50111,2014002001259,152
50112,200600200031892,152
50113,2022002106717,152
50114,2022002106717,362
50115,2022002106717,428
50116,2018000391593,362
50117,20060020008540,362
50118,20190009483298,362
50119,2020000997236,139
50120,2018000391584,139
50121,2017288029544,362
50122,2017288029544,152
50123,20040020004461,362
50124,20040020004461,142
50125,20040020004461,21
50126,20040020004461,143
50127,20040020004461,138
50128,20040020004461,152
50129,20040020004461,425
50130,20040020004461,428
50131,20040020004461,392
50132,200400170061437,117
50133,200400170061437,140
50134,200400170061437,424
50135,200400170061437,142
50136,200400170061437,355
50137,200400170061437,141
50138,2017288029576,152
50139,20040015110906,18
50140,2020000997210,423
50141,2020000997210,362
50142,2020000997210,393
50143,201727812479,355
50144,201727812479,152
50145,201727812479,142
50146,201727812479,424
50147,20040020071375,353
50148,20040020071375,355
50149,20040020071375,142
50150,20040020071375,152
50151,20040020071375,428
50152,20130020024210,140
50153,20130020024210,428
50154,20130020024210,150
50155,20130020024210,355
50156,20130020024210,362
50157,20130020024210,424
50158,20040017068167,362
50159,20040017068167,141
50160,20040017068167,152
50161,20040017068167,430
50162,20040017068167,428
50163,200400200022694,111
50164,200400200022694,365
50165,200400200022694,430
50166,200400200022694,429
50167,200400200022694,392
50168,200400200022694,115
50169,200400200022694,428
50170,200400200022694,426
50171,200400200022694,425
50172,200400200022694,138
50173,200400200022694,142
50174,200400200022694,355
50175,200400200022694,150
50176,200400200022694,152
50177,200400200022694,143
50178,200400200022694,424
50179,200400200022694,141
50180,200400200022694,140
50181,200400200022694,18
50182,200400200022601,141
50183,200400200022601,424
50184,200400200022601,362
50185,200400200022601,150
50186,200400200022601,355
50187,200400200022601,428
50188,20040020041505,18
50189,20040017025487,18
50190,20040015107736,140
50191,20040015107736,141
50192,20040015107736,424
50193,20040015107736,152
50194,20040015107736,355
50195,20040015107736,142
50196,2014002007322,140
50197,2014002007322,141
50198,2014002007322,355
50199,2014002007322,142
50200,2014002007322,424
50201,2014002007322,21
50202,2014002007322,143
50203,2014002007322,138
50204,20040020004472,140
50205,20040020004472,141
50206,20040020004472,424
50207,20040020004472,355
50208,200400170061082,140
50209,200400170061082,141
50210,200400170061082,424
50211,20040020041504,138
50212,20040020041504,143
50213,20040020041504,21
50214,20040020041504,424
50215,20040020041504,142
50216,20040020041504,355
50217,20040020041504,141
50218,20040020041504,140
50219,20040017016580,140
50220,20040017016580,141
50221,20040017016580,355
50222,20040017016580,142
50223,20040017016580,424
50224,20040017016580,21
50225,20040017016580,143
50226,20040017016580,138
50227,20040017016580,152
50228,20040017016580,392
50229,20040017016580,428
50230,20040020020985,355
50231,20040020020985,138
50232,20040020020985,140
50233,20040020020985,141
50234,20040020020985,424
50235,20040020020985,143
50236,20040020020985,21
50237,20040020020985,142
50238,200400200082537,143
50239,200400200082537,424
50240,200400200082537,111
50241,200400200082537,21
50242,200400200082537,138
50243,200400200082537,141
50244,200400200082537,142
50245,200400200082537,430
50246,200400200082537,140
50247,200400200082537,392
50248,200400200082537,355
50249,200400200082537,428
50250,200400200072040,143
50251,200400200072040,424
50252,200400200072040,141
50253,200400200072040,140
50254,200400200072040,152
50255,200400200072040,362
50256,200400200072040,150
50257,200400200072040,355
50258,200400200072040,138
50259,200400200072040,392
50260,200400200072040,428
50261,200400200072040,21
50262,200400200072040,142
50263,200400200072040,18
50264,200400200141583,152
50265,200400200141583,424
50266,200400200141583,140
50267,200400200141583,141
50268,200400200141583,150
50269,200400200141583,142
50270,200400200141583,138
50271,200400200141583,111
50272,200400200141583,365
50273,200400200141583,426
50274,200400200141583,428
50275,200400200141583,143
50276,200400200141583,430
50277,200400200141583,18
50278,200400200141583,115
50279,200400200141583,392
50280,200400200141583,362
50281,200400200141583,139
50282,200400200141583,21
50283,200400200141583,429
50284,20040015110878,140
50285,20040015110878,424
50286,20040015110878,142
50287,20040015110878,355
50288,20040015110878,143
50289,20040015110878,141
50290,20040015110878,21
50291,20040015110878,138
50292,2019000939473,143
50293,2019000939473,21
50294,2019000939473,138
50295,2019000939473,141
50296,2019000939473,140
50297,2019000939473,142
50298,2019000939473,424
50299,2019000939473,428
50300,2019000939473,355
50301,2019000939473,392
50302,200400170211340,355
50303,200400170211340,140
50304,200400170211340,141
50305,200400170211340,424
50306,200400170211340,143
50307,200400170211340,138
50308,200400170211340,142
50309,20040015162451,140
50310,20040015162451,141
50311,20040015162451,424
50312,20040015162451,355
50313,20040015162451,142
50314,20040015162451,21
50315,20040015162451,138
50316,20040015162451,428
50317,20040015162451,392
50318,20040015162451,143
50319,200400200201231,392
50320,200400200201231,428
50321,200400200201231,142
50322,200400200201231,21
50323,200400200201231,143
50324,200400200201231,424
50325,200400200201231,141
50326,200400200201231,140
50327,200400200201231,138
50328,200400200201231,355
50329,20172880236295,140
50330,20172880236295,141
50331,20172880236295,355
50332,20172880236295,142
50333,20172880236295,424
50334,20172880236295,21
50335,20172880236295,143
50336,20172880236295,138
50337,20172880236295,152
50338,20172880236295,428
50339,20172880236295,392
50340,20190009483166,152
50341,20190009483166,140
50342,20190009483166,424
50343,20190009483166,142
50344,20190009483166,141
50345,20190009483166,355
50346,20190009483166,143
50347,20190009483166,21
50348,20190009483166,138
50349,200400170061042,428
50350,200400170061042,430
50351,200400170061042,355
50352,200400170061042,392
50353,200400170061042,138
50354,200400170061042,142
50355,200400170061042,141
50356,200400170061042,140
50357,200400170061042,424
50358,200400170061042,111
50359,200400170061042,21
50360,200400170061042,143
50361,200400200022838,424
50362,200400200022838,141
50363,200400200022838,140
50364,200400200022838,18
50365,200400200022838,143
50366,200400200022838,152
50367,200400200022838,362
50368,200400200022838,150
50369,200400200022838,139
50370,200400200022838,355
50371,200400200022838,142
50372,200400200022838,21
50373,200400200022838,138
50374,200400151101036,141
50375,200400151101036,140
50376,200400151101036,424
50377,200400151101036,143
50378,200400151101036,428
50379,200400151101036,355
50380,200400151101036,151
50381,20040017006766,428
50382,20040017006766,355
50383,20040017006766,392
50384,20040017006766,430
50385,20040017006766,140
50386,20040017006766,142
50387,20040017006766,138
50388,20040017006766,141
50389,20040017006766,424
50390,20040017006766,21
50391,20040017006766,143
50392,20040017006766,111
50393,200400200082619,140
50394,200400200082619,424
50395,200400200082619,142
50396,200400200082619,141
50397,200400200082619,355
50398,20040020001288,355
50399,20040020001288,143
50400,20040020001288,424
50401,20040020001288,142
50402,20040020001288,141
50403,20040020001288,140
50404,2013002000859,152
50405,2013002000859,141
50406,200700170352554,138
50407,200700170352554,143
50408,200700170352554,21
50409,200700170352554,424
50410,200700170352554,142
50411,200700170352554,355
50412,200700170352554,141
50413,200700170352554,140
50414,200700170352554,362
50415,200400200061083,138
50416,200400200061083,143
50417,200400200061083,141
50418,200400200061083,142
50419,200400200061083,355
50420,200400200061083,424
50421,200400200061083,140
50422,20040016034115,21
50423,20040016034115,424
50424,20040016034115,142
50425,20040016034115,355
50426,20040016034115,141
50427,20040016034115,140
50428,20040016034115,138
50429,20040016034115,392
50430,20040016034115,428
50431,20040016034115,143
50432,20040016034115,111
50433,200400170061559,140
50434,200400170061559,141
50435,200400170061559,355
50436,200400170061559,142
50437,200400170061559,424
50438,200400170061559,138
50439,200400170211060,355
50440,200400170211060,140
50441,200400170211060,141
50442,200400170211060,424
50443,200400170211060,143
50444,200400170211060,138
50445,200400170211060,21
50446,200400170211060,142
50447,200400170211060,392
50448,200400170211060,428
50449,200400200141195,140
50450,200400200141195,424
50451,200400200141195,141
50452,200400200141195,142
50453,200400200141195,143
50454,200400200141195,355
50455,200400200141195,152
50456,200400200141195,428
50457,200400200141195,138
50458,200400200141195,21
50459,200700170352494,138
50460,200700170352494,143
50461,200700170352494,21
50462,200700170352494,424
50463,200700170352494,142
50464,200700170352494,355
50465,200700170352494,141
50466,200700170352494,140
50467,200400200022949,140
50468,200400200022949,141
50469,200400200022949,424
50470,200400200022949,143
50471,200400200022949,355
50472,200400200022949,142
50473,200400200022949,21
50474,200400200022949,138
50475,20120019007388,140
50476,20120019007388,141
50477,20120019007388,355
50478,20120019007388,142
50479,20120019007388,424
50480,20120019007388,21
50481,20120019007388,143
50482,20120019007388,138
50483,20120019007388,428
50484,20120019007388,392
50485,200400200072360,152
50486,20090016001141,152
50487,20090016001141,141
50488,20090016001141,424
50489,20090016001141,142
50490,20040015107832,152
50491,2004002000351,152
50492,201900091055,152
50493,20040020013351,152
50494,2011001701748,152
50495,2018001205641,392
50496,2018001205641,152
50497,2018001205641,115
50498,2018001205641,430
50499,200700170352533,152
50500,201000190041194,152
50501,20120017002116,152
50502,200400200072443,152
50503,20070017035572,152
50504,20070017035572,362
50505,20070017035572,138
50506,2022001137018,152
50507,200400170211540,152
50508,200400200061133,152
50509,20120017002207,152
50510,20040017006791,152
50511,2020000997229,152
50512,20040017015251,152
50513,2020000997220,152
50514,202200200028,152
50515,2022002106756,152
50516,2020000997233,152
50517,20100019004578,152
50518,20100019004578,140
50519,20100019004578,141
50520,20100019004578,424
50521,20100019004578,21
50522,202000028573,152
50523,202000028573,141
50524,202000028573,424
50525,200400200061125,152
50526,2018001205630,392
50527,2018001205630,152
50528,200400200082108,152
50529,200400200082108,226
50530,20040020041502,152
50531,200400170211411,152
50532,20040015107520,152
50533,2020001201658,152
50534,200700170352490,152
50535,200700170352490,426
50536,20120019007871,152
50537,20100019004321,152
50538,20040017062172,428
50539,20040017062172,152
50540,20172880236227,152
50541,200400200082562,152
50542,200400200023482,152
50543,201000190041060,152
50544,2021001285516,152
50545,200400170211250,152
50546,200400170211503,152
50547,200400200082634,152
50548,200400151101097,152
50549,200400151101097,362
50550,200700170352622,362
50551,200700170352622,152
50552,200400200022781,152
50553,200400200022781,150
50554,200400200022781,365
50555,20040020003137,136
50556,20040020003137,152
50557,20040020003137,150
50558,20040020003137,430
50559,20040020003137,115
50560,20040020003137,392
50561,2017288029534,428
50562,2017288029534,152
50563,20040015107884,152
50564,20040015107482,152
50565,20040015107787,152
50566,2013002000827,152
50567,2009001702326,152
50568,20040017025405,152
50569,20040017025405,428
50570,20040017025405,362
50571,201600060058,152
50572,20040017106253,152
50573,2012001700266,152
50574,200400170211099,152
50575,20120019007415,152
50576,200400200141412,152
50577,2016001213710,152
50578,20040017021610,152
50579,20040017021628,152
50580,20040017021628,141
50581,20040015107652,152
50582,20040016037290,152
50583,200600200032554,152
50584,200600200032554,428
50585,200600200032554,138
50586,200600200032554,362
50587,201200170022,362
50588,201200170022,152
50589,20040015107608,152
50590,2012001700272,152
50591,20040017106246,152
50592,20040015162401,152
50593,20040015107856,152
50594,20120019007163,152
50595,20120019007163,141
50596,20120019007163,424
50597,200700170352340,152
50598,200700170352340,362
50599,200400200141373,152
50600,200400200141373,425
50601,200400200141373,362
50602,2004001602084,152
50603,2004001602084,362
50604,200700170352611,152
50605,200600200031716,152
50606,2004002000350,152
50607,2012001700275,152
50608,20040017062129,140
50609,20040017062129,141
50610,20040017062129,424
50611,20040017062129,143
50612,20040017062129,428
50613,20040017062129,152
50614,20040020038164,152
50615,20040020038164,428
50616,2004002000198,152
50617,2004002000198,428
50618,20040020001124,152
50619,20040020001124,428
50620,202100108173,362
50621,202100108173,152
50622,202000099721,152
50623,20040020001391,152
50624,20040020038142,152
50625,2004002003891,152
50626,20040017106174,152
50627,20040017106174,362
50628,20120017002212,152
50629,20120017002212,428
50630,20040020006931,362
50631,20040020013347,362
50632,2004001706159,362
50633,20040020028486,362
50634,200400170211143,362
50635,200400200023353,362
50636,20040015104271,362
50637,200400200061123,152
50638,200400200061123,362
50639,200400200071976,362
50640,200400200072482,362
50641,20040017016588,150
50642,20040017016588,362
50643,20040017006627,362
50644,20040017006627,150
50645,20120019007550,362
50646,200400200061132,362
50647,20120019007725,362
50648,20040017025342,362
50649,200400200071428,362
50650,20040017016628,362
50651,20040017016628,150
50652,20040017006624,150
50653,20040017006624,362
50654,200400150831182,150
50655,200400150831182,362
50656,20120017002118,362
50657,200400200072600,362
50658,200400200141714,150
50659,200400200141714,362
50660,20040017106320,362
50661,20040016020205,362
50662,20040020028492,362
50663,200400200072876,362
50664,200400200072876,150
50665,200400200072876,428
50666,20040020028499,362
50667,20040017016335,362
50668,200400170061440,362
50669,20040020028567,362
50670,200400200072481,362
50671,200400170061043,362
50672,200400170061043,150
50673,200400170061043,428
50674,20190009105222,362
50675,20190009105222,428
50676,200400200022770,362
50677,200600200032539,362
50678,2021001622944,362
50679,200400170061045,362
50680,20120019007515,362
50681,20120019007515,150
50682,20040015162346,362
50683,20040015162346,150
50684,20040015162346,428
50685,20190004553144,362
50686,200400200072926,362
50687,200400150831325,150
50688,200400150831325,362
50689,20040017006872,362
50690,20060020008919,362
50691,200400150831430,150
50692,200400150831430,362
50693,200400150831261,362
50694,200400150831261,150
50695,200400150831261,428
50696,200700170352437,362
50697,200700170352437,150
50698,2023002928417,362
50699,2023002928417,428
50700,200400170061566,428
50701,200400170061566,362
50702,2018000391555,362
50703,20040020006922,362
50704,20040017016397,362
50705,20040017016397,150
50706,20120019007583,362
50707,200400200073067,362
50708,20190009483330,362
50709,200400170211623,362
50710,20060020008727,362
50711,20040020028594,362
50712,200400200071730,362
50713,20040020028525,362
50714,200700170352157,362
50715,200700170352153,362
50716,200700170352542,362
50717,200400170061071,362
50718,20060020008836,428
50719,20060020008836,362
50720,200400200072392,362
50721,20040015107951,362
50722,20040015107951,428
50723,20040017006733,362
50724,200400170061091,362
50725,20040015104195,362
50726,200400150831587,362
50727,200400150831587,152
50728,200400150831587,428
50729,2022002106712,362
50730,200400170211238,150
50731,200400170211238,362
50732,200600200031924,362
50733,200400200061809,362
50734,200700170352254,362
50735,200700170352254,139
50736,200400151101140,151
50737,200400151101140,362
50738,200400151101140,428
50739,20040017025306,362
50740,200400200061257,362
50741,20040017006599,362
50742,20040017025338,362
50743,2009001702324,362
50744,200400200021918,362
50745,20040017068237,362
50746,200400200061668,362
50747,20040017006827,362
50748,20040017006410,362
50749,200400200022445,362
50750,20120019007378,362
50751,200400200141186,362
50752,20040020020656,362
50753,20040020020656,428
50754,20040017006617,362
50755,20120019007923,362
50756,201000190041034,362
50757,200400200072351,362
50758,20040017006844,150
50759,20040017006844,362
50760,200400200022904,362
50761,20040017068198,362
50762,20040017068198,150
50763,200400200141331,362
50764,20190009483491,362
50765,20040020028548,362
50766,20040020031482,362
50767,200700170352691,139
50768,200700170352691,362
50769,2020001605286,362
50770,2020001605286,139
50771,200400200022649,150
50772,200400200022649,428
50773,200400200022649,362
50774,200600200031020,362
50775,20070017035628,362
50776,2020001612254,362
50777,2020001201672,362
50778,2020001201672,428
50779,200400200022265,362
50780,200400200022265,428
50781,20120019007659,362
50782,20040015110827,152
50783,20040015110827,18
50784,20040015110827,362
50785,20040015110827,430
50786,20040015110827,424
50787,20040015110827,140
50788,200400200022139,362
50789,20160012132123,362
50790,200400200072952,362
50791,200400200072952,428
50792,200400200072948,362
50793,200400200072948,428
50794,2004002000325,150
50795,2019000910517,150
50796,2019000910517,392
50797,20190009483427,150
50798,20190009483427,392
50799,200400200061015,150
50800,20040017025380,150
50801,2004002003423,150
50802,20172880236158,423
50803,20172880236158,425
50804,20172880236158,428
50805,20172880236158,362
50806,20172880236158,392
50807,20172880236158,365
50808,20172880236158,430
50809,20172880236158,139
50810,20172880236158,115
50811,20040020003102,18
50812,20040020003102,150
50813,2020001612224,428
50814,2020001612224,425
50815,2020001612224,362
50816,20040015107519,18
50817,20040015107519,140
50818,20040015107519,141
50819,20040015107519,424
50820,20040015107519,143
50821,20040015107519,152
50822,20040015107519,362
50823,20040015107519,150
50824,20040015107519,355
50825,20040015107519,142
50826,20040015107519,21
50827,20040015107519,428
50828,20040015107519,430
50829,20040015107519,426
50830,200600200032779,150
50831,200600200032779,115
50832,200600200032779,355
50833,200600200032779,139
50834,200600200032779,111
50835,200600200032779,365
50836,200600200032779,429
50837,200600200032779,392
50838,200400170061333,18
50839,200400170061333,140
50840,200400170061333,141
50841,200400170061333,424
50842,200400170061333,143
50843,200400170061333,152
50844,200400170061333,362
50845,200400170061333,150
50846,200400170061333,355
50847,200400170061333,142
50848,200400170061333,21
50849,200400170061333,138
50850,200400170061333,392
50851,200400170061333,428
50852,200400170061333,426
50853,200400170061333,430
50854,200400170061333,115
50855,20040017015252,152
50856,2012001507944,424
50857,2012001507944,21
50858,2009001702339,362
50859,2009001702339,18
50860,2009001702339,152
50861,2009001702339,150
50862,2009001702339,392
50863,2013002002475,140
50864,2013002002475,424
50865,2013002002475,355
50866,2013002002475,428
50867,2013002002475,61
50868,2013002002476,140
50869,2013002002476,424
50870,2013002002476,355
50871,2013002002476,428
50872,2013002002476,61
50873,2017288029558,152
50874,2017288029558,150
50875,2017288029558,392
50876,2017288029558,18
50877,2017288029558,138
50878,2017288029559,152
50879,2017288029559,150
50880,2017288029559,392
50881,2017288029559,18
50882,2017288029559,138
50883,2017288029560,152
50884,2017288029560,150
50885,2017288029560,392
50886,2017288029560,18
50887,2017288029560,138
50888,20040020001319,355
50889,20040020001319,140
50890,20040020001319,143
50891,20040020001319,141
50892,20040020001319,424
50893,20040020001319,152
50894,20040020001319,21
50895,20040020001319,142
50896,20100019004201,152
50897,20100019004201,142
50898,20100019004201,21
50899,20100019004201,392
50900,20100019004201,140
50901,20100019004201,424
50902,20100019004201,18
50903,20100019004201,362
50904,20100019004201,150
50905,20100019004201,355
50906,20100019004190,355
50907,20100019004190,150
50908,20100019004190,362
50909,20100019004190,18
50910,20100019004190,424
50911,20100019004190,140
50912,20100019004190,392
50913,20100019004190,21
50914,20100019004190,142
50915,20100019004190,152
50916,20100019004185,152
50917,20100019004185,392
50918,20100019004185,428
50919,20100019004185,140
50920,20100019004185,424
50921,20100019004185,18
50922,20100019004185,362
50923,20100019004185,150
50924,20100019004185,355
50925,20100019004185,142
50926,20100019004185,21
50927,20200016052195,18
50928,20200016052195,362
50929,20200016052195,150
50930,20200016052195,139
50931,20200016052195,140
50932,20200016052195,141
50933,20200016052195,355
50934,20200016052195,142
50935,20200016052195,138
50936,20200016052195,424
50937,20200016052195,21
50938,20200016052195,143
50939,20200016052195,152
50940,20200016052195,426
50941,20200016052195,115
50942,20200016052195,392
50943,20200016052195,365
50944,20200016052195,111
50945,20200016052195,425
50946,20200016052195,428
50947,20200016052195,429
50948,20200016052195,430
50949,20200016052195,117
50950,20040020028609,150
50951,20040020028611,150
50952,20040020020308,141
50953,20040020020308,424
50954,20040020020308,355
50955,20040020020308,142
50956,20040020020308,138
50957,20040020020308,21
50958,20040020020308,152
50959,20040020020308,140
50960,20040020020308,143
50961,200400200022536,140
50962,200400200022536,141
50963,200400200022536,424
50964,200400200022536,143
50965,200400200022536,152
50966,200400200022536,362
50967,200400200022536,150
50968,200400200022536,136
50969,200400200022536,21
50970,200400200022536,355
50971,200400200022536,142
50972,200400200022536,138
50973,200400200022536,426
50974,200400200022536,428
50975,200400200022536,115
50976,200400200022536,392
50977,200400200022536,430
50978,200400200022536,365
50979,20040017006861,138
50980,20040017006861,143
50981,20040017006861,21
50982,20040017006861,139
50983,20040017006861,141
50984,20040017006861,140
50985,20040017006861,424
50986,20040017006861,142
50987,20040017006861,362
50988,20040017006861,18
50989,20040017006861,428
50990,20040017006861,430
50991,20040017006861,355
50992,20040017006861,392
50993,20040017006861,150
50994,20040017006861,426
50995,20040017006861,152
50996,20040020019437,423
50997,20040020019437,362
50998,201000190041347,429
50999,201000190041347,139
51000,201000190041347,426
51001,201000190041347,115
51002,201000190041347,365
51003,201000190041347,18
51004,201000190041347,138
51005,201000190041347,111
51006,201000190041347,392
51007,201000190041347,430
51008,201000190041347,428
51009,201000190041347,150
51010,201000190041347,362
51011,201000190041347,143
51012,201000190041347,21
51013,201000190041347,142
51014,201000190041347,141
51015,201000190041347,424
51016,201000190041347,355
51017,201000190041347,140
51018,201000190041347,152
51019,201300171325,152
51020,200600200032907,119
51021,200600200032907,18
51022,200600200032907,140
51023,200600200032907,141
51024,200600200032907,424
51025,200600200032907,362
51026,200600200032907,150
51027,200600200032907,355
51028,200600200032907,428
51029,200600200032907,392
51030,201300171323,152
51031,201300171324,152
51032,201300171322,152
51033,201300171321,152
51034,200600200032903,183
51035,200600200032903,150
51036,200600200032944,390
51037,200600200032944,362
51038,200400151101150,138
51039,200400151101150,143
51040,200400151101150,21
51041,200400151101150,392
51042,200400151101150,362
51043,200400151101150,355
51044,200400151101150,428
51045,200400151101150,141
51046,200400151101150,142
51047,200400151101150,424
51048,200400151101150,140
51049,200400151101150,425
51050,200600200031113,140
51051,200600200031113,141
51052,200600200031113,424
51053,200600200031113,143
51054,200600200031113,152
51055,200600200031113,355
51056,200600200031113,142
51057,200600200031113,21
51058,20040017025249,21
51059,20040017025249,142
51060,20040017025249,392
51061,20040017025249,428
51062,20040017025249,136
51063,20040017025249,111
51064,20040017025249,141
51065,20040017025249,424
51066,20040017025249,150
51067,20040017025249,152
51068,20040017025249,140
51069,20040017025249,355
51070,20040017025249,138
51071,20040017025348,111
51072,20040017025348,140
51073,20040017025348,141
51074,20040017025348,424
51075,20040017025348,152
51076,20040017025348,355
51077,20040017025348,138
51078,20040017025348,21
51079,20040017025348,142
51080,20040017025348,392
51081,20040017025348,428
51082,20040017025348,426
51083,20040015110675,430
51084,20040015110675,362
51085,20040015110675,426
51086,20040015110675,152
51087,20040015110675,425
51088,20040015110675,138
51089,20040015110675,21
51090,20040015110675,142
51091,20040015110675,424
51092,20040015110675,355
51093,20040015110675,141
51094,20040015110675,140
51095,20040015110675,428
51096,20040015110675,111
51097,20040015110675,392
51098,20040015110675,423
51099,20110020099210,355
51100,20110020099210,141
51101,20110020099210,140
51102,20110020099210,142
51103,20110020099210,424
51104,20110020099210,21
51105,20110020099210,143
51106,20110020099210,138
51107,20110020099210,152
51108,20110020099210,428
51109,200400200061006,152
51110,200400200061006,150
51111,200400200061006,355
51112,200400200061006,142
51113,200400200061006,140
51114,200400200061006,424
51115,200400200061006,362
51116,200400200061006,18
51117,200400200061006,141
51118,200400200061006,143
51119,200400200061006,21
51120,200400200061006,138
51121,20040020020574,21
51122,20040020020574,139
51123,20040020020574,150
51124,20040020020574,362
51125,20040020020574,143
51126,20040020020574,424
51127,20040020020574,141
51128,20040020020574,140
51129,20040020020574,18
51130,20040020020574,138
51131,20040020020574,355
51132,20040020020574,142
51133,2014002002811,152
51134,2020000285726,152
51135,2020000285726,353
51136,202000028579,152
51137,202000028579,353
51138,2020000285727,152
51139,2020000285727,141
51140,2020000285727,424
51141,2020000285720,357
51142,2020000285728,152
51143,2020000285728,353
51144,2020000285733,428
51145,2020000285733,362
51146,2020000285733,19
51147,2020000285716,150
51148,2020000285716,362
51149,2020000285716,424
51150,2020000285716,428
51151,2020000285710,353
51152,2020000285710,382
51153,2020000285710,61
51154,2020000285715,382
51155,2020000285715,152
51156,2020000285714,382
51157,2020000285714,152
51158,200400200141489,362
51159,200400200141489,392
51160,200400200141489,428
51161,200400200141489,355
51162,200400200141489,150
51163,200400200141489,423
51164,200400200141489,142
51165,200400200141489,138
51166,200400200141489,143
51167,200400200141489,424
51168,200400200141489,140
51169,200400200141489,141
51170,200400200141489,139
51171,200400150831266,18
51172,200400150831266,362
51173,200400150831266,150
51174,200400150831266,140
51175,200400150831266,141
51176,200400150831266,355
51177,200400150831266,142
51178,200400150831266,424
51179,200400150831266,21
51180,200400150831266,143
51181,200400150831266,138
51182,200400150831266,152
51183,200400150831266,392
51184,200400150831266,139
51185,20040020020908,115
51186,20040020020908,355
51187,20040020020908,430
51188,20040020020908,365
51189,20040020020908,138
51190,20040020020908,18
51191,20040020020908,140
51192,20040020020908,141
51193,20040020020908,424
51194,20040020020908,143
51195,20040020020908,152
51196,20040020020908,362
51197,20040020020908,150
51198,20040020020908,139
51199,20040020020908,392
51200,20040020020908,428
51201,20040020020908,21
51202,20040020020908,429
51203,20040020020908,426
51204,20040020020908,111
51205,20040020020908,142
51206,202100128554,18
51207,202100128554,150
51208,200500153685,18
51209,200500153685,140
51210,200500153685,152
51211,200500153685,150
51212,200400170211592,152
51213,200400200022291,428
51214,200400200022291,355
51215,200400200022291,150
51216,200400200022291,362
51217,200400200022291,424
51218,200400200022291,141
51219,2004002003084,419
51220,2004001511858,152
51221,2004001511858,424
51222,2004001511858,141
51223,2013001600328,424
51224,2013001600328,141
51225,2013001600328,152
51226,200400170061294,152
51227,200400170061294,429
51228,200400170061294,426
51229,200400170061294,150
51230,200400170061294,111
51231,200400170061294,355
51232,200400170061294,365
51233,200400170061294,428
51234,200400170061294,430
51235,200400170061294,18
51236,200400170061294,392
51237,200400170061294,142
51238,200400170061294,362
51239,200400170061294,115
51240,200400170061294,424
51241,200400170061294,139
51242,200400170061294,140
51243,200400170061294,141
51244,200400170061294,143
51245,200400170061294,21
51246,200400170061294,138
51247,200600200032362,392
51248,200600200032362,428
51249,200600200032362,152
51250,200400170061119,362
51251,20040017039587,362
51252,20040017039587,152
51253,200400170061710,140
51254,200400170061710,141
51255,200400170061710,424
51256,200400170061710,150
51257,200400170061710,355
51258,200400170061710,430
51259,200400170061710,392
51260,200400170061710,428
51261,200400170061710,142
51262,20040017039524,152
51263,20040017039524,18
51264,20040017039524,362
51265,20040017039524,141
51266,20040017039524,428
51267,2004001508151,152
51268,20040020020797,143
51269,20040020020797,424
51270,20040020020797,141
51271,20040020020797,140
51272,20040020020797,355
51273,20040020020797,428
51274,20040020020797,21
51275,20040020020797,142
51276,20040020014376,355
51277,20040020014376,423
51278,20040020014376,152
51279,20172880193176,138
51280,20172880193176,21
51281,20172880193176,143
51282,20172880193176,152
51283,20172880193176,150
51284,20172880193176,426
51285,20172880193176,428
51286,20172880193176,355
51287,20172880193176,424
51288,20172880193176,18
51289,20172880193176,430
51290,20172880193176,142
51291,20172880193176,362
51292,20172880193176,392
51293,20172880193176,140
51294,20172880193176,141
51295,20172880193180,18
51296,20172880193180,362
51297,20172880193180,150
51298,20172880193180,140
51299,20172880193180,141
51300,20172880193180,424
51301,20172880193180,355
51302,20172880193180,142
51303,20172880193180,21
51304,20172880193180,152
51305,20172880193180,428
51306,20172880193180,392
51307,20172880193180,430
51308,20172880193180,426
51309,202000161895,428
51310,202000161895,362
51311,202000161895,419
51312,20040020001347,152
51313,2004001705417,140
51314,2004001705417,141
51315,2004001705417,142
51316,2004001705417,362
51317,2004001705417,138
51318,2004001705417,21
51319,2004001705417,143
51320,2004001705417,424
51321,2004001705417,355
51322,2004001705417,350
51323,2012001700252,152
51324,2012001700252,150
51325,2012001700252,428
51326,2012001700252,18
51327,2012001700252,142
51328,2012001700252,424
51329,2012001700252,141
51330,2012001700252,140
51331,2012001700252,362
51332,20190009483280,362
51333,20190009483280,150
51334,20190009483280,18
51335,20190009483280,183
51336,20060020008881,117
51337,20060020008881,140
51338,20060020008881,141
51339,20060020008881,424
51340,200400200023267,345
51341,200400200023267,140
51342,200400200023267,141
51343,200400200023267,150
51344,200400150831710,362
51345,200400150831710,18
51346,200400150831710,430
51347,200400150831710,429
51348,200400150831710,150
51349,200400150831710,139
51350,200400150831710,140
51351,200400150831710,141
51352,200400150831710,355
51353,200400150831710,142
51354,200400150831710,424
51355,200400150831710,21
51356,200400150831710,143
